lg	inLg	name
eu	rwk	rwaera
eu	sa	sanskrito
eu	sad	sandaweera
eu	sah	sakhera
eu	saq	samburuera
eu	sat	santalera
eu	sba	ngambayera
eu	sbp	sanguera
eu	sc	sardiniera
eu	scn	siziliera
eu	sco	eskoziera
eu	sd	sindhi
eu	se	iparraldeko samiera
eu	seh	senera
eu	ses	koyraboro sennia
eu	sg	sango
eu	sh	serbokroaziera
eu	shi	tachelhita
eu	shn	shanera
eu	si	sinhala
eu	sk	eslovakiera
eu	sl	esloveniera
eu	sm	samoera
eu	sma	hegoaldeko samiera
eu	smj	Luleko samiera
eu	smn	Inariko samiera
eu	sms	skolten samiera
eu	sn	shonera
eu	snk	soninkera
eu	so	somaliera
eu	sq	albaniera
eu	sr	serbiera
eu	srn	srananera
eu	ss	swatiera
eu	ssy	sahoa
eu	st	hegoaldeko sothoera
eu	su	sundanera
eu	suk	sukumera
eu	sv	suediera
eu	sw	swahilia
eu	sw_CD	Kongoko swahilia
eu	swb	komoreera
eu	syr	siriera
eu	ta	tamilera
eu	te	telugu
eu	tem	temnea
eu	teo	tesoera
eu	tet	tetum
eu	tg	tajikera
eu	th	thailandiera
eu	ti	tigrinyera
eu	tig	tigrea
eu	tk	turkmenera
eu	tl	tagalog
eu	tlh	klingonera
eu	tn	tswanera
eu	to	tongera
eu	tpi	tok pisin
eu	tr	turkiera
eu	trv	tarokoa
eu	ts	tsongera
eu	tt	tatarera
eu	tum	tumbukera
eu	tvl	tuvaluera
eu	tw	twia
eu	twq	tasawaq
eu	ty	tahitiera
eu	tyv	tuvera
eu	tzm	Erdialdeko Atlaseko amazigera
eu	udm	udmurtera
eu	ug	uigurrera
eu	uk	ukrainera
eu	umb	umbundu
eu	und	hizkuntza ezezaguna
eu	ur	urdu
eu	uz	uzbekera
eu	vai	vaiera
eu	ve	vendera
eu	vi	vietnamera
eu	vo	volapük
eu	vun	vunjo
eu	wa	waloiera
eu	wae	walserera
eu	wal	welayta
eu	war	samerera
eu	wo	wolofera
eu	xal	kalmykera
eu	xh	xhosera
eu	xog	sogera
eu	yav	jangbenera
eu	ybb	yemba
eu	yi	yiddish
eu	yo	jorubera
eu	yue	kantonera
eu	zgh	amazigera estandarra
eu	zh	txinera
eu	zh_Hans	txinera soildua
eu	zh_Hant	txinera tradizionala
eu	zu	zuluera
eu	zun	zuñia
eu	zxx	ez dago eduki linguistikorik
eu	zza	zazera
de	aa	Afar
de	ab	Abchasisch
de	ace	Aceh
de	ach	Acholi
de	ada	Adangme
de	ady	Adygeisch
de	ae	Avestisch
de	aeb	Tunesisches Arabisch
de	af	Afrikaans
de	afh	Afrihili
de	agq	Aghem
de	ain	Ainu
de	ak	Akan
de	akk	Akkadisch
de	akz	Alabama
de	ale	Aleutisch
de	aln	Gegisch
de	alt	Süd-Altaisch
de	am	Amharisch
de	an	Aragonesisch
de	ang	Altenglisch
de	anp	Angika
de	ar	Arabisch
de	ar_001	Modernes Hocharabisch
de	arc	Aramäisch
de	arn	Mapudungun
de	aro	Araona
de	arp	Arapaho
de	arq	Algerisches Arabisch
de	ars	Arabisch (Nadschd)
de	arw	Arawak
de	ary	Marokkanisches Arabisch
de	arz	Ägyptisches Arabisch
de	as	Assamesisch
de	asa	Asu
de	ase	Amerikanische Gebärdensprache
de	ast	Asturianisch
de	av	Awarisch
de	avk	Kotava
de	awa	Awadhi
de	ay	Aymara
de	az	Aserbaidschanisch
de	az	Aserbaidschanisch
de	ba	Baschkirisch
de	bal	Belutschisch
de	ban	Balinesisch
de	bar	Bairisch
de	bas	Basaa
de	bax	Bamun
de	bbc	Batak Toba
de	bbj	Ghomala
de	be	Weißrussisch
de	bej	Bedauye
de	bem	Bemba
de	bew	Betawi
de	bez	Bena
de	bfd	Bafut
de	bfq	Badaga
de	bg	Bulgarisch
de	bgn	Westliches Belutschi
de	bho	Bhodschpuri
de	bi	Bislama
de	bik	Bikol
de	bin	Bini
de	bjn	Banjaresisch
de	bkm	Kom
de	bla	Blackfoot
de	bm	Bambara
de	bn	Bengalisch
de	bo	Tibetisch
de	bpy	Bishnupriya
de	bqi	Bachtiarisch
de	br	Bretonisch
de	bra	Braj-Bhakha
de	brh	Brahui
de	brx	Bodo
de	bs	Bosnisch
de	bss	Akoose
de	bua	Burjatisch
de	bug	Buginesisch
de	bum	Bulu
de	byn	Blin
de	byv	Medumba
de	ca	Katalanisch
de	cad	Caddo
de	car	Karibisch
de	cay	Cayuga
de	cch	Atsam
de	ce	Tschetschenisch
de	ceb	Cebuano
de	cgg	Rukiga
de	ch	Chamorro
de	chb	Chibcha
de	chg	Tschagataisch
de	chk	Chuukesisch
de	chm	Mari
de	chn	Chinook
de	cho	Choctaw
de	chp	Chipewyan
de	chr	Cherokee
de	chy	Cheyenne
de	ckb	Zentralkurdisch
de	co	Korsisch
de	cop	Koptisch
de	cps	Capiznon
de	cr	Cree
de	crh	Krimtatarisch
de	crs	Seychellenkreol
de	cs	Tschechisch
de	csb	Kaschubisch
de	cu	Kirchenslawisch
de	cv	Tschuwaschisch
de	cy	Walisisch
de	da	Dänisch
de	dak	Dakota
de	dar	Darginisch
de	dav	Taita
de	de	Deutsch
de	de_AT	Österreichisches Deutsch
de	de_CH	Schweizer Hochdeutsch
de	del	Delaware
de	den	Slave
de	dgr	Dogrib
de	din	Dinka
de	dje	Zarma
de	doi	Dogri
de	dsb	Niedersorbisch
de	dtp	Zentral-Dusun
de	dua	Duala
de	dum	Mittelniederländisch
de	dv	Dhivehi
de	dyo	Diola
de	dyu	Dyula
de	dz	Dzongkha
de	dzg	Dazaga
de	ebu	Embu
de	ee	Ewe
de	efi	Efik
de	egl	Emilianisch
de	egy	Ägyptisch
de	eka	Ekajuk
de	el	Griechisch
de	elx	Elamisch
de	en	Englisch
de	en_GB	Englisch (GB)
de	en_US	Englisch (USA)
de	enm	Mittelenglisch
de	eo	Esperanto
de	es	Spanisch
de	esu	Zentral-Alaska-Yupik
de	et	Estnisch
de	eu	Baskisch
de	ewo	Ewondo
de	ext	Extremadurisch
de	fa	Persisch
de	fan	Pangwe
de	fat	Fanti
de	ff	Ful
de	fi	Finnisch
de	fil	Filipino
de	fit	Meänkieli
de	fj	Fidschi
de	fo	Färöisch
de	fon	Fon
de	fr	Französisch
de	frc	Cajun
de	frm	Mittelfranzösisch
de	fro	Altfranzösisch
de	frp	Frankoprovenzalisch
de	frr	Nordfriesisch
de	frs	Ostfriesisch
de	fur	Friaulisch
de	fy	Westfriesisch
de	ga	Irisch
de	gaa	Ga
de	gag	Gagausisch
de	gan	Gan
de	gay	Gayo
de	gba	Gbaya
de	gbz	Gabri
de	gd	Schottisches Gälisch
de	gez	Geez
de	gil	Kiribatisch
de	gl	Galicisch
de	glk	Gilaki
de	gmh	Mittelhochdeutsch
de	gn	Guaraní
de	goh	Althochdeutsch
de	gom	Goa-Konkani
de	gon	Gondi
de	gor	Mongondou
de	got	Gotisch
de	grb	Grebo
de	grc	Altgriechisch
de	gsw	Schweizerdeutsch
de	gu	Gujarati
de	guc	Wayúu
de	gur	Farefare
de	guz	Gusii
de	gv	Manx
de	gwi	Kutchin
de	ha	Haussa
de	hai	Haida
de	hak	Hakka
de	haw	Hawaiisch
de	he	Hebräisch
de	hi	Hindi
de	hif	Fidschi-Hindi
de	hil	Hiligaynon
de	hit	Hethitisch
de	hmn	Miao
de	ho	Hiri-Motu
de	hr	Kroatisch
de	hsb	Obersorbisch
de	hsn	Xiang
de	ht	Haiti-Kreolisch
de	hu	Ungarisch
de	hup	Hupa
de	hy	Armenisch
de	hz	Herero
de	ia	Interlingua
de	iba	Iban
de	ibb	Ibibio
de	id	Indonesisch
de	ie	Interlingue
de	ig	Igbo
de	ii	Yi
de	ik	Inupiak
de	ilo	Ilokano
de	inh	Inguschisch
de	io	Ido
de	is	Isländisch
de	it	Italienisch
de	iu	Inuktitut
de	izh	Ischorisch
de	ja	Japanisch
de	jam	Jamaikanisch-Kreolisch
de	jbo	Lojban
de	jgo	Ngomba
de	jmc	Machame
de	jpr	Jüdisch-Persisch
de	jrb	Jüdisch-Arabisch
de	jut	Jütisch
de	jv	Javanisch
de	ka	Georgisch
de	kaa	Karakalpakisch
de	kab	Kabylisch
de	kac	Kachin
de	kaj	Jju
de	kam	Kamba
de	kaw	Kawi
de	kbd	Kabardinisch
de	kbl	Kanembu
de	kcg	Tyap
de	kde	Makonde
de	kea	Kabuverdianu
de	ken	Kenyang
de	kfo	Koro
de	kg	Kongolesisch
de	kgp	Kaingang
de	kha	Khasi
de	kho	Sakisch
de	khq	Koyra Chiini
de	khw	Khowar
de	ki	Kikuyu
de	kiu	Kirmanjki
de	kj	Kwanyama
de	kk	Kasachisch
de	kkj	Kako
de	kl	Grönländisch
de	kln	Kalenjin
de	km	Khmer
de	kmb	Kimbundu
de	kn	Kannada
de	ko	Koreanisch
de	koi	Komi-Permjakisch
de	kok	Konkani
de	kos	Kosraeanisch
de	kpe	Kpelle
de	kr	Kanuri
de	krc	Karatschaiisch-Balkarisch
de	kri	Krio
de	krj	Kinaray-a
de	krl	Karelisch
de	kru	Oraon
de	ks	Kaschmiri
de	ksb	Shambala
de	ksf	Bafia
de	ksh	Kölsch
de	ku	Kurdisch
de	kum	Kumükisch
de	kut	Kutenai
de	kv	Komi
de	kw	Kornisch
de	ky	Kirgisisch
de	la	Latein
de	lad	Ladino
de	lag	Langi
de	lah	Lahnda
de	lam	Lamba
de	lb	Luxemburgisch
de	lez	Lesgisch
de	lfn	Lingua Franca Nova
de	lg	Ganda
de	li	Limburgisch
de	lij	Ligurisch
de	liv	Livisch
de	lkt	Lakota
de	lmo	Lombardisch
de	ln	Lingala
de	lo	Laotisch
de	lol	Mongo
de	lou	Kreol (Louisiana)
de	loz	Lozi
de	lrc	Nördliches Luri
de	lt	Litauisch
de	ltg	Lettgallisch
de	lu	Luba-Katanga
de	lua	Luba-Lulua
de	lui	Luiseno
de	lun	Lunda
de	luo	Luo
de	lus	Lushai
de	luy	Luhya
de	lv	Lettisch
de	lzh	Klassisches Chinesisch
de	lzz	Lasisch
de	mad	Maduresisch
de	maf	Mafa
de	mag	Khotta
de	mai	Maithili
de	mak	Makassarisch
de	man	Malinke
de	mas	Massai
de	mde	Maba
de	mdf	Mokschanisch
de	mdr	Mandaresisch
de	men	Mende
de	mer	Meru
de	mfe	Morisyen
de	mg	Madagassisch
de	mga	Mittelirisch
de	mgh	Makhuwa-Meetto
de	mgo	Meta’
de	mh	Marschallesisch
de	mi	Maori
de	mic	Micmac
de	min	Minangkabau
de	mk	Mazedonisch
de	ml	Malayalam
de	mn	Mongolisch
de	mnc	Mandschurisch
de	mni	Meithei
de	moh	Mohawk
de	mos	Mossi
de	mr	Marathi
de	mrj	Bergmari
de	ms	Malaiisch
de	mt	Maltesisch
de	mua	Mundang
de	mul	Mehrsprachig
de	mus	Muskogee
de	mwl	Mirandesisch
de	mwr	Marwari
de	mwv	Mentawai
de	my	Birmanisch
de	mye	Myene
de	myv	Ersja-Mordwinisch
de	mzn	Masanderanisch
de	na	Nauruisch
de	nan	Min Nan
de	nap	Neapolitanisch
de	naq	Nama
de	nb	Norwegisch Bokmål
de	nd	Nord-Ndebele
de	nds	Niederdeutsch
de	nds_NL	Niedersächsisch
de	ne	Nepalesisch
de	new	Newari
de	ng	Ndonga
de	nia	Nias
de	niu	Niue
de	njo	Ao-Naga
de	nl	Niederländisch
de	nl_BE	Flämisch
de	nmg	Kwasio
de	nn	Norwegisch Nynorsk
de	nnh	Ngiemboon
de	no	Norwegisch
de	nog	Nogai
de	non	Altnordisch
de	nov	Novial
de	nqo	N’Ko
de	nr	Süd-Ndebele
de	nso	Nord-Sotho
de	nus	Nuer
de	nv	Navajo
de	nwc	Alt-Newari
de	ny	Nyanja
de	nym	Nyamwezi
de	nyn	Nyankole
de	nyo	Nyoro
de	nzi	Nzima
de	oc	Okzitanisch
de	oj	Ojibwa
de	om	Oromo
de	or	Oriya
de	os	Ossetisch
de	osa	Osage
de	ota	Osmanisch
de	pa	Punjabi
de	pag	Pangasinan
de	pal	Mittelpersisch
de	pam	Pampanggan
de	pap	Papiamento
de	pau	Palau
de	pcd	Picardisch
de	pcm	Nigerianisches Pidgin
de	pdc	Pennsylvaniadeutsch
de	pdt	Plautdietsch
de	peo	Altpersisch
de	pfl	Pfälzisch
de	phn	Phönizisch
de	pi	Pali
de	pl	Polnisch
de	pms	Piemontesisch
de	pnt	Pontisch
de	pon	Ponapeanisch
de	prg	Altpreußisch
de	pro	Altprovenzalisch
de	ps	Paschtu
de	pt	Portugiesisch
de	qu	Quechua
de	quc	K’iche’
de	qug	Chimborazo Hochland-Quechua
de	raj	Rajasthani
de	rap	Rapanui
de	rar	Rarotonganisch
de	rgn	Romagnol
de	rif	Tarifit
de	rm	Rätoromanisch
de	rn	Rundi
de	ro	Rumänisch
de	ro_MD	Moldauisch
de	rof	Rombo
de	rom	Romani
de	root	Root
de	rtm	Rotumanisch
de	ru	Russisch
de	rue	Russinisch
de	rug	Roviana
de	rup	Aromunisch
de	rw	Kinyarwanda
de	rwk	Rwa
de	sa	Sanskrit
de	sad	Sandawe
de	sah	Jakutisch
de	sam	Samaritanisch
de	saq	Samburu
de	sas	Sasak
de	sat	Santali
de	saz	Saurashtra
de	sba	Ngambay
de	sbp	Sangu
de	sc	Sardisch
de	scn	Sizilianisch
de	sco	Schottisch
de	sd	Sindhi
de	sdc	Sassarisch
de	sdh	Südkurdisch
de	se	Nordsamisch
de	see	Seneca
de	seh	Sena
de	sei	Seri
de	sel	Selkupisch
de	ses	Koyra Senni
de	sg	Sango
de	sga	Altirisch
de	sgs	Samogitisch
de	sh	Serbo-Kroatisch
de	shi	Taschelhit
de	shn	Schan
de	shu	Tschadisch-Arabisch
de	si	Singhalesisch
de	sid	Sidamo
de	sk	Slowakisch
de	sl	Slowenisch
de	sli	Schlesisch (Niederschlesisch)
de	sly	Selayar
de	sm	Samoanisch
de	sma	Südsamisch
de	smj	Lule-Samisch
de	smn	Inari-Samisch
de	sms	Skolt-Samisch
de	sn	Shona
de	snk	Soninke
de	so	Somali
de	sog	Sogdisch
de	sq	Albanisch
de	sr	Serbisch
de	srn	Srananisch
de	srr	Serer
de	ss	Swazi
de	ssy	Saho
de	st	Süd-Sotho
de	stq	Saterfriesisch
de	su	Sundanesisch
de	suk	Sukuma
de	sus	Susu
de	sux	Sumerisch
de	sv	Schwedisch
de	sw	Suaheli
de	sw_CD	Kongo-Swahili
de	swb	Komorisch
de	syc	Altsyrisch
de	syr	Syrisch
de	szl	Schlesisch (Wasserpolnisch)
de	ta	Tamil
de	tcy	Tulu
de	te	Telugu
de	tem	Temne
de	teo	Teso
de	ter	Tereno
de	tet	Tetum
de	tg	Tadschikisch
de	th	Thailändisch
de	ti	Tigrinya
de	tig	Tigre
de	tiv	Tiv
de	tk	Turkmenisch
de	tkl	Tokelauanisch
de	tkr	Tsachurisch
de	tl	Tagalog
de	tlh	Klingonisch
de	tli	Tlingit
de	tly	Talisch
de	tmh	Tamaseq
de	tn	Tswana
de	to	Tongaisch
de	tog	Nyasa Tonga
de	tpi	Neumelanesisch
de	tr	Türkisch
de	tru	Turoyo
de	trv	Taroko
de	ts	Tsonga
de	tsd	Tsakonisch
de	tsi	Tsimshian
de	tt	Tatarisch
de	ttt	Tatisch
de	tum	Tumbuka
de	tvl	Tuvaluisch
de	tw	Twi
de	twq	Tasawaq
de	ty	Tahitisch
de	tyv	Tuwinisch
de	tzm	Zentralatlas-Tamazight
de	udm	Udmurtisch
de	ug	Uigurisch
de	uga	Ugaritisch
de	uk	Ukrainisch
de	umb	Umbundu
de	und	Unbekannte Sprache
de	ur	Urdu
de	uz	Usbekisch
de	vai	Vai
de	ve	Venda
de	vec	Venetisch
de	vep	Wepsisch
de	vi	Vietnamesisch
de	vls	Westflämisch
de	vmf	Mainfränkisch
de	vo	Volapük
de	vot	Wotisch
de	vro	Võro
de	vun	Vunjo
de	wa	Wallonisch
de	wae	Walliserdeutsch
de	wal	Walamo
de	war	Waray
de	was	Washo
de	wbp	Warlpiri
de	wo	Wolof
de	wuu	Wu
de	xal	Kalmückisch
de	xh	Xhosa
de	xmf	Mingrelisch
de	xog	Soga
de	yao	Yao
de	yap	Yapesisch
de	yav	Yangben
de	ybb	Yemba
de	yi	Jiddisch
de	yo	Yoruba
de	yrl	Nheengatu
de	yue	Kantonesisch
de	za	Zhuang
de	zap	Zapotekisch
de	zbl	Bliss-Symbole
de	zea	Seeländisch
de	zen	Zenaga
de	zgh	Tamazight
de	zh	Chinesisch
de	zh_Hans	Chinesisch (vereinfacht)
de	zh_Hant	Chinesisch (traditionell)
de	zu	Zulu
de	zun	Zuni
de	zxx	Keine Sprachinhalte
de	zza	Zaza
nb	aa	afar
nb	ab	abkhasisk
nb	ace	achinesisk
nb	ach	acoli
nb	ada	adangme
nb	ady	adygeisk
nb	ae	avestisk
nb	aeb	tunisisk-arabisk
nb	af	afrikaans
nb	afh	afrihili
nb	agq	aghem
nb	ain	ainu
nb	ak	akan
nb	akk	akkadisk
nb	akz	alabama
nb	ale	aleutisk
nb	aln	gegisk-albansk
nb	alt	søraltaisk
nb	am	amharisk
nb	an	aragonsk
nb	ang	gammelengelsk
nb	anp	angika
nb	ar	arabisk
nb	ar_001	moderne standardarabisk
nb	arc	arameisk
nb	arn	mapudungun
nb	aro	araona
nb	arp	arapaho
nb	arq	algerisk arabisk
nb	ars	najdi-arabisk
nb	arw	arawak
nb	ary	marokkansk-arabisk
nb	arz	egyptisk arabisk
nb	as	assamesisk
nb	asa	asu
nb	ase	amerikansk tegnspråk
nb	ast	asturisk
nb	av	avarisk
nb	avk	kotava
nb	awa	avadhi
nb	ay	aymara
nb	az	aserbajdsjansk
nb	az	azeri
nb	ba	basjkirsk
nb	bal	baluchi
nb	ban	balinesisk
nb	bar	bairisk
nb	bas	basaa
nb	bax	bamun
nb	bbc	batak toba
nb	bbj	ghomala
nb	be	hviterussisk
nb	bej	beja
nb	bem	bemba
nb	bew	betawi
nb	bez	bena
nb	bfd	bafut
nb	bfq	badaga
nb	bg	bulgarsk
nb	bgn	vestbalutsji
nb	bho	bhojpuri
nb	bi	bislama
nb	bik	bikol
nb	bin	bini
nb	bjn	banjar
nb	bkm	kom
nb	bla	siksika
nb	bm	bambara
nb	bn	bengali
nb	bo	tibetansk
nb	bpy	bishnupriya
nb	bqi	bakhtiari
nb	br	bretonsk
nb	bra	braj
nb	brh	brahui
nb	brx	bodo
nb	bs	bosnisk
nb	bss	akose
nb	bua	burjatisk
nb	bug	buginesisk
nb	bum	bulu
nb	byn	blin
nb	byv	medumba
nb	ca	katalansk
nb	cad	caddo
nb	car	karibisk
nb	cay	cayuga
nb	cch	atsam
nb	ce	tsjetsjensk
nb	ceb	cebuansk
nb	cgg	kiga
nb	ch	chamorro
nb	chb	chibcha
nb	chg	tsjagatai
nb	chk	chuukesisk
nb	chm	mari
nb	chn	chinook
nb	cho	choctaw
nb	chp	chipewiansk
nb	chr	cherokesisk
nb	chy	cheyenne
nb	ckb	kurdisk (sorani)
nb	co	korsikansk
nb	cop	koptisk
nb	cps	kapiz
nb	cr	cree
nb	crh	krimtatarisk
nb	crs	seselwa
nb	cs	tsjekkisk
nb	csb	kasjubisk
nb	cu	kirkeslavisk
nb	cv	tsjuvasjisk
nb	cy	walisisk
nb	da	dansk
nb	dak	dakota
nb	dar	dargwa
nb	dav	taita
nb	de	tysk
nb	del	delaware
nb	den	slavey
nb	dgr	dogrib
nb	din	dinka
nb	dje	zarma
nb	doi	dogri
nb	dsb	lavsorbisk
nb	dtp	sentraldusun
nb	dua	duala
nb	dum	mellomnederlandsk
nb	dv	divehi
nb	dyo	jola-fonyi
nb	dyu	dyula
nb	dz	dzongkha
nb	dzg	dazaga
nb	ebu	kiembu
nb	ee	ewe
nb	efi	efik
nb	egl	emiliansk
nb	egy	gammelegyptisk
nb	eka	ekajuk
nb	el	gresk
nb	elx	elamittisk
nb	en	engelsk
nb	enm	mellomengelsk
nb	eo	esperanto
nb	es	spansk
nb	esu	sentralyupik
nb	et	estisk
nb	eu	baskisk
nb	ewo	ewondo
nb	ext	ekstremaduransk
nb	fa	persisk
nb	fan	fang
nb	fat	fanti
nb	ff	fulfulde
nb	fi	finsk
nb	fil	filipino
nb	fit	tornedalsfinsk
nb	fj	fijiansk
nb	fo	færøysk
nb	fon	fon
nb	fr	fransk
nb	frc	cajunfransk
nb	frm	mellomfransk
nb	fro	gammelfransk
nb	frp	arpitansk
nb	frr	nordfrisisk
nb	frs	østfrisisk
nb	fur	friuliansk
nb	fy	vestfrisisk
nb	ga	irsk
nb	gaa	ga
nb	gag	gagausisk
nb	gan	gan
nb	gay	gayo
nb	gba	gbaya
nb	gbz	zoroastrisk dari
nb	gd	skotsk-gælisk
nb	gez	geez
nb	gil	kiribatisk
nb	gl	galisisk
nb	glk	gileki
nb	gmh	mellomhøytysk
nb	gn	guarani
nb	goh	gammelhøytysk
nb	gom	goansk konkani
nb	gon	gondi
nb	gor	gorontalo
nb	got	gotisk
nb	grb	grebo
nb	grc	gammelgresk
nb	gsw	sveitsertysk
nb	gu	gujarati
nb	guc	wayuu
nb	gur	frafra
nb	guz	gusii
nb	gv	mansk
nb	gwi	gwichin
nb	ha	hausa
nb	hai	haida
nb	hak	hakka
nb	haw	hawaiisk
nb	he	hebraisk
nb	hi	hindi
nb	hif	fijiansk hindi
nb	hil	hiligaynon
nb	hit	hettittisk
nb	hmn	hmong
nb	ho	hiri motu
nb	hr	kroatisk
nb	hsb	høysorbisk
nb	hsn	xiang
nb	ht	haitisk
nb	hu	ungarsk
nb	hup	hupa
nb	hy	armensk
nb	hz	herero
nb	ia	interlingua
nb	iba	iban
nb	ibb	ibibio
nb	id	indonesisk
nb	ie	interlingue
nb	ig	ibo
nb	ii	sichuan-yi
nb	ik	inupiak
nb	ilo	iloko
nb	inh	ingusjisk
nb	io	ido
nb	is	islandsk
nb	it	italiensk
nb	iu	inuktitut
nb	izh	ingrisk
nb	ja	japansk
nb	jam	jamaicansk kreolengelsk
nb	jbo	lojban
nb	jgo	ngomba
nb	jmc	machame
nb	jpr	jødepersisk
nb	jrb	jødearabisk
nb	jut	jysk
nb	jv	javanesisk
nb	ka	georgisk
nb	kaa	karakalpakisk
nb	kab	kabylsk
nb	kac	kachin
nb	kaj	jju
nb	kam	kamba
nb	kaw	kawi
nb	kbd	kabardisk
nb	kbl	kanembu
nb	kcg	tyap
nb	kde	makonde
nb	kea	kappverdisk
nb	ken	kenyang
nb	kfo	koro
nb	kg	kikongo
nb	kgp	kaingang
nb	kha	khasi
nb	kho	khotanesisk
nb	khq	koyra chiini
nb	khw	khowar
nb	ki	kikuyu
nb	kiu	kirmancki
nb	kj	kuanyama
nb	kk	kasakhisk
nb	kkj	kako
nb	kl	grønlandsk
nb	kln	kalenjin
nb	km	khmer
nb	kmb	kimbundu
nb	kn	kannada
nb	ko	koreansk
nb	koi	komipermjakisk
nb	kok	konkani
nb	kos	kosraeansk
nb	kpe	kpelle
nb	kr	kanuri
nb	krc	karatsjajbalkarsk
nb	kri	krio
nb	krj	kinaray-a
nb	krl	karelsk
nb	kru	kurukh
nb	ks	kasjmiri
nb	ksb	shambala
nb	ksf	bafia
nb	ksh	kølnsk
nb	ku	kurdisk
nb	kum	kumykisk
nb	kut	kutenai
nb	kv	komi
nb	kw	kornisk
nb	ky	kirgisisk
nb	la	latin
nb	lad	ladinsk
nb	lag	langi
nb	lah	lahnda
nb	lam	lamba
nb	lb	luxemburgsk
nb	lez	lesgisk
nb	lfn	lingua franca nova
nb	lg	ganda
nb	li	limburgsk
nb	lij	ligurisk
nb	liv	livisk
nb	lkt	lakota
nb	lmo	lombardisk
nb	ln	lingala
nb	lo	laotisk
nb	lol	mongo
nb	lou	louisianakreolsk
nb	loz	lozi
nb	lrc	nord-luri
nb	lt	litauisk
nb	ltg	latgallisk
nb	lu	luba-katanga
nb	lua	luba-lulua
nb	lui	luiseno
nb	lun	lunda
nb	luo	luo
nb	lus	mizo
nb	luy	luhya
nb	lv	latvisk
nb	lzh	klassisk kinesisk
nb	lzz	lazisk
nb	mad	maduresisk
nb	maf	mafa
nb	mag	magahi
nb	mai	maithili
nb	mak	makasar
nb	man	mandingo
nb	mas	masai
nb	mde	maba
nb	mdf	moksja
nb	mdr	mandar
nb	men	mende
nb	mer	meru
nb	mfe	mauritisk-kreolsk
nb	mg	gassisk
nb	mga	mellomirsk
nb	mgh	makhuwa-meetto
nb	mgo	meta’
nb	mh	marshallesisk
nb	mi	maori
nb	mic	micmac
nb	min	minangkabau
nb	mk	makedonsk
nb	ml	malayalam
nb	mn	mongolsk
nb	mnc	mandsju
nb	mni	manipuri
nb	moh	mohawk
nb	mos	mossi
nb	mr	marathi
nb	mrj	vestmarisk
nb	ms	malayisk
nb	mt	maltesisk
nb	mua	mundang
nb	mul	flere språk
nb	mus	creek
nb	mwl	mirandesisk
nb	mwr	marwari
nb	mwv	mentawai
nb	my	burmesisk
nb	mye	myene
nb	myv	erzia
nb	mzn	mazandarani
nb	na	nauru
nb	nan	minnan
nb	nap	napolitansk
nb	naq	nama
nb	nb	norsk bokmål
nb	nd	nord-ndebele
nb	nds	nedertysk
nb	nds_NL	nedersaksisk
nb	ne	nepali
nb	new	newari
nb	ng	ndonga
nb	nia	nias
nb	niu	niueansk
nb	njo	ao naga
nb	nl	nederlandsk
nb	nl_BE	flamsk
nb	nmg	kwasio
nb	nn	norsk nynorsk
nb	nnh	ngiemboon
nb	no	norsk
nb	nog	nogaisk
nb	non	gammelnorsk
nb	nov	novial
nb	nqo	nʼko
nb	nr	sør-ndebele
nb	nso	nord-sotho
nb	nus	nuer
nb	nv	navajo
nb	nwc	klassisk newari
nb	ny	nyanja
nb	nym	nyamwezi
nb	nyn	nyankole
nb	nyo	nyoro
nb	nzi	nzima
nb	oc	oksitansk
nb	oj	ojibwa
nb	om	oromo
nb	or	odia
nb	os	ossetisk
nb	osa	osage
nb	ota	ottomansk tyrkisk
nb	pa	panjabi
nb	pag	pangasinan
nb	pal	pahlavi
nb	pam	pampanga
nb	pap	papiamento
nb	pau	palauisk
nb	pcd	pikardisk
nb	pcm	nigeriansk pidginspråk
nb	pdc	pennsylvaniatysk
nb	pdt	plautdietsch
nb	peo	gammelpersisk
nb	pfl	palatintysk
nb	phn	fønikisk
nb	pi	pali
nb	pl	polsk
nb	pms	piemontesisk
nb	pnt	pontisk
nb	pon	ponapisk
nb	prg	prøyssisk
nb	pro	gammelprovençalsk
nb	ps	pashto
nb	ps	pushto
nb	pt	portugisisk
nb	qu	quechua
nb	quc	k’iche’
nb	qug	kichwa (Chimborazo-høylandet)
nb	raj	rajasthani
nb	rap	rapanui
nb	rar	rarotongansk
nb	rgn	romagnolsk
nb	rif	riff
nb	rm	retoromansk
nb	rn	rundi
nb	ro	rumensk
nb	ro_MD	moldovsk
nb	rof	rombo
nb	rom	romani
nb	root	rot
nb	rtm	rotumansk
nb	ru	russisk
nb	rue	rusinsk
nb	rug	roviana
nb	rup	aromansk
nb	rw	kinyarwanda
nb	rwk	rwa
nb	sa	sanskrit
nb	sad	sandawe
nb	sah	sakha
nb	sam	samaritansk arameisk
nb	saq	samburu
nb	sas	sasak
nb	sat	santali
nb	saz	saurashtra
nb	sba	ngambay
nb	sbp	sangu
nb	sc	sardisk
nb	scn	siciliansk
nb	sco	skotsk
nb	sd	sindhi
nb	sdc	sassaresisk sardisk
nb	sdh	sørkurdisk
nb	se	nordsamisk
nb	see	seneca
nb	seh	sena
nb	sei	seri
nb	sel	selkupisk
nb	ses	koyraboro senni
nb	sg	sango
nb	sga	gammelirsk
nb	sgs	samogitisk
nb	sh	serbokroatisk
nb	shi	tachelhit
nb	shn	shan
